lat,lng,MAF,Speed,GPH,LPH,KPL,CO2 Emissions,Anomaly,Prediction,Anomaly Score,Label,RF_Prediction
0.4957351052749196,0.3835550339729768,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3233556628817936,0,0
0.4791572681363812,0.2709010251623173,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3221462738811737,0,0
0.4578496027280014,0.1317866368376123,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3187399684403182,0,0
0.4097895786164118,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3113741620973581,0,0
0.2149232321343691,-0.5111006904623341,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3361021889629262,0,0
-0.0095666522522567,-0.5923588142475913,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3438416787077125,0,0
-2.547556640969535,-1.3483278076100391,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3900446756458509,0,0
-2.539694297595475,-1.362769963410955,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3875240216762171,0,0
-2.522530505517575,-1.401599131975506,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3876386765235126,0,0
-2.4345903882459528,-1.379831621314772,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3797327544404227,0,0
-2.1917905839196625,-1.262118759930993,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.377812871386894,0,0
-2.020183132793358,-1.184608926174078,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3824612958301477,0,0
-1.990206850014516,-1.2166207350218856,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3797725006141925,0,0
-1.8627721979330985,-1.4702222967319012,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3671316846389726,0,0
-1.8628425125257884,-1.5001737227294445,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3692550281299401,0,0
-1.672791543733458,-1.5997570003215205,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.375032170237651,0,0
-1.6414816275134552,-1.6062870912207294,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3744118598938727,0,0
-1.286660129825414,-1.4552956791105285,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3711740450948987,0,0
-1.1430390585039052,-1.3996393743611728,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3702212940973066,0,0
-1.046129143023146,-1.3023899530411172,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3696909194909687,0,0
-0.8117342763445214,-1.0938887842599043,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3677736263872915,0,0
-0.6699976361076069,-1.0026922954643065,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.367012835305581,0,0
-0.1414369832238598,-0.6713131070312125,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3471964095179213,0,0
-0.0023254211143197,-0.5940726892294197,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3438416787077125,0,0
0.2243606223845207,-0.5165685359304035,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3361021889629262,0,0
0.3558266444479476,-0.3611617858575868,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3343742458705163,0,0
0.404085893238687,-0.1007144621459435,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3164743517130167,0,0
0.4469602161383413,0.0362113273021618,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3175295637808454,0,0
0.5035786980910401,0.3174783368739563,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3270631903823594,0,0
0.5322072845090168,0.441623909897779,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3324501493396848,0,0
0.5690439277154602,0.833511324725893,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3454430336523428,0,0
0.5738089132812302,1.1049438404977376,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3605918087068804,0,0
0.5424380577475072,1.408522873092645,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.353459326699637,0,0
0.5190900972411393,1.6947610939040794,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3599184111222105,0,0
0.830589602456427,1.7421150052159764,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3718964522677543,0,0
0.9953167706863822,1.7115362944836885,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3686699985691862,0,0
0.9910545344592206,1.6468715966598566,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3634402550146085,0,0
0.9801686635994864,1.6592850178698515,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3614305244517891,0,0
0.9434480394706072,1.7106493317206604,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3669653603627987,0,0
0.9434480394706072,1.7106493317206604,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3669653603627987,0,0
-2.547556640969535,-1.3483278076100391,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3900446756458509,0,0
-2.539694297595475,-1.362769963410955,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3875240216762171,0,0
-2.522530505517575,-1.401599131975506,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3876386765235126,0,0
-2.4345903882459528,-1.379831621314772,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3797327544404227,0,0
-2.1917905839196625,-1.262118759930993,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.377812871386894,0,0
-2.020183132793358,-1.184608926174078,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3824612958301477,0,0
-1.990206850014516,-1.2166207350218856,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3797725006141925,0,0
-1.8627721979330985,-1.4702222967319012,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3671316846389726,0,0
-1.8628425125257884,-1.5001737227294445,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3692550281299401,0,0
-1.672791543733458,-1.5997570003215205,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.375032170237651,0,0
-1.6414816275134552,-1.6062870912207294,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3744118598938727,0,0
-1.286660129825414,-1.4552956791105285,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3711740450948987,0,0
-1.1430390585039052,-1.3996393743611728,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3702212940973066,0,0
-1.046129143023146,-1.3023899530411172,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3696909194909687,0,0
-0.8117342763445214,-1.0938887842599043,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3677736263872915,0,0
-0.6699976361076069,-1.0026922954643065,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.367012835305581,0,0
-0.1414369832238598,-0.6713131070312125,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3471964095179213,0,0
-0.0023254211143197,-0.5940726892294197,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3438416787077125,0,0
0.2243606223845207,-0.5165685359304035,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3361021889629262,0,0
0.3558266444479476,-0.3611617858575868,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3343742458705163,0,0
0.404085893238687,-0.1007144621459435,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3164743517130167,0,0
0.4469602161383413,0.0362113273021618,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3175295637808454,0,0
0.5035786980910401,0.3174783368739563,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3270631903823594,0,0
0.5322072845090168,0.441623909897779,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3324501493396848,0,0
0.5690439277154602,0.833511324725893,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3454430336523428,0,0
0.5738089132812302,1.1049438404977376,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3605918087068804,0,0
0.5424380577475072,1.408522873092645,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.353459326699637,0,0
0.5190900972411393,1.6947610939040794,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3599184111222105,0,0
0.830589602456427,1.7421150052159764,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3718964522677543,0,0
0.9953167706863822,1.7115362944836885,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3686699985691862,0,0
0.9910545344592206,1.6468715966598566,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3634402550146085,0,0
0.9801686635994864,1.6592850178698515,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3614305244517891,0,0
0.9434480394706072,1.7106493317206604,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3669653603627987,0,0
0.5184889074729313,1.8722323613796967,-0.1620877644658576,0.9466321438803535,-0.1212889563176731,-0.1212889563176716,6.708475420263648,-2.2433304514444234,0,1,-0.5837292270551548,1,1
0.517331060513079,1.7579951280946782,-0.2298455152552258,-1.6769120394094446,-0.2165665632623852,-0.2165665632623838,-0.3147054891945415,2.7543166599892657,0,1,-0.5921693362742545,1,1
0.5141153398072743,1.7387042966225583,-0.1933605725224891,-1.6769120394094446,-0.165263236446002,-0.1652632364460003,-0.3854039866568599,2.9076447277247075,0,1,-0.5785375330792625,1,1
0.5718776058009543,0.9484513116723168,4.356832999717391,4.069899028749161,6.2329945222258285,6.23299452222583,1.702196077631342,0.0249205962977401,0,1,-0.7324241394630735,1,1
0.5406110502467073,0.4592893192160294,-0.2454819192835416,-0.9273279870409308,-0.2385537033265497,-0.2385537033265484,1.8561542915077065,-0.1041566012155026,0,1,-0.5245029787862313,1,1
0.4572179433037658,0.0682799407174312,3.976347168361708,0.5718401176960968,5.697974113997829,5.697974113997832,-0.8975070259996828,4.237531029511698,0,1,-0.7005045681272405,1,1
0.4375872809310032,0.0253048501453867,-0.2611183233118573,-1.6769120394094446,-0.2605408433907142,-0.260540843390713,-0.2517691399041627,2.6228926019303165,0,1,-0.57173656290839,1,1
0.4204340360420482,-0.0425814782079736,-0.1777241684941735,-2.1766347409884537,-0.1432760963818375,-0.1432760963818362,-1.7887591706621049,8.128100367288544,0,1,-0.5914186242575106,1,1
0.4204340360420482,-0.0425814782079736,1.5474924092966629,-0.9273279870409308,2.2826383573642977,2.2826383573642994,-1.0134216453920375,4.605205479230196,0,1,-0.6175568326184009,1,1
0.413504532930899,-0.0576744520662515,-0.2871789966923836,-2.301565416383206,-0.2971860768309881,-0.2971860768309868,-2.023607450864885,9.785503766143078,0,1,-0.6434889322427474,1,1
0.409893878595888,-0.0945154607315853,-0.1568756297897525,-2.4264960917779583,-0.1139599096296184,-0.1139599096296168,-2.4911102507358245,14.790569978798802,0,1,-0.5919049605224244,1,1
0.3883635503105174,-0.1653718565252229,-0.1203906870570156,2.570730924012133,-0.0626565828132347,-0.0626565828132332,10.806712180640355,-2.9466996781534074,0,1,-0.6089307470469286,1,1
0.3440348872522368,-0.4540388783890159,-0.1203906870570156,3.570176327170152,-0.0626565828132347,-0.0626565828132332,13.471501746548372,-3.225477981692948,0,1,-0.6468061207498617,1,1
0.2426201501994103,-0.5139465993452157,7.265204148984118,4.069899028749161,10.3226025741604,10.322602574160404,-0.0372307537328709,2.207498704925544,0,1,-0.7499585532412314,1,1
-0.8360713287884518,-1.1104294631216545,3.199739101622026,4.944413756512427,4.605946157477665,4.605946157477667,3.781357875843113,-1.278454898286545,0,1,-0.7392381990702831,1,1
-0.9433503028722984,-1.1943143924543658,4.179620420729813,4.319760379538666,5.983806934831966,5.983806934831969,2.064902512915556,-0.2684366753665784,0,1,-0.7353626910013115,1,1
-1.0147887571471157,-1.2735170023527782,-0.1412392257614367,3.695107002564904,-0.0919727695654539,-0.0919727695654527,14.000758561412743,-3.2709391324826496,0,1,-0.6592820936674362,1,1
-1.0937977492354551,-1.3566123481827796,0.7917328812614022,3.570176327170152,1.219926587596353,1.2199265875963543,7.8477575363940915,-2.488323808553228,0,1,-0.6764549295633308,1,1
-1.558569003620424,-1.5663697094224411,1.3702798303090846,2.320869573222629,2.0334507699704347,2.033450769970436,3.984850895868823,-1.3688523995903246,0,1,-0.6669414990254534,1,1
-1.8289696294021067,-1.5148309243968476,-0.1777241684941735,-0.8023973116461786,-0.1432760963818375,-0.1432760963818362,1.989504786838197,-0.2104554742096235,0,0,-0.5047388685370878,0,0
-1.7205527308254902,-1.5406055916197272,7.901084579468959,1.071562819275106,11.216746270103084,11.216746270103087,-1.810779342162445,8.267282094061038,0,1,-0.7793747456246444,1,1
-1.5986881663954362,-1.577783370226658,6.040352500099386,2.820592274801638,8.600276602467526,8.600276602467527,-0.2419948708804156,2.6028932887474325,0,1,-0.7477495960248941,1,1
-1.039626215108871,-1.253100628929678,4.268226710223601,3.4452456517754,6.108400728528896,6.108400728528901,1.2777693997583484,0.4208953940497625,0,1,-0.7187787134239686,1,1
-1.039626215108871,-1.253100628929678,5.748472958237491,3.320314976380647,8.189849987936459,8.18984998793646,0.219091900480591,1.7686362245471416,0,1,-0.7348356120267965,1,1
-1.039626215108871,-1.253100628929678,-0.146451360437542,3.0704536255911425,-0.099301816253509,-0.0993018162535075,12.361791329167549,-3.1205212674767173,0,1,-0.6445300387393927,1,1
-0.1455046824117727,-0.6409794674381029,-0.1933605725224891,-0.3026746100671693,-0.165263236446002,-0.1652632364460003,3.425245089883074,-1.108090379632091,0,1,-0.5352398510793737,1,1
-0.1266685749373241,-0.614265090353673,-0.188148437846384,0.9466321438803535,-0.1579341897579473,-0.1579341897579459,6.85887578982048,-2.278659500225636,0,1,-0.5741585478334095,1,1
0.3488877660586613,-0.3818621821237619,9.667998234668636,3.570176327170152,13.70129309735366,13.70129309735366,-1.03745731242253,4.685239358920391,0,1,-0.7806482682690864,1,1
0.4411780127980992,0.0823195955769289,1.9123418366240303,0.696770793090849,2.795671625528133,2.795671625528134,0.8137513176357293,0.9362838568404612,0,1,-0.6173437853788606,1,1
0.5557228281285317,0.8616904481851864,4.315135922308548,2.570730924012133,6.17436214872139,6.174362148721394,0.5412409426494936,1.289734922791752,0,1,-0.7120247324780556,1,1
0.5437787226476876,1.4129260386472884,5.61816959133486,-0.8023973116461786,8.006623820735088,8.00662382073509,-2.442657911097472,14.117343798943256,0,1,-0.7554186407584657,1,1
0.6457102719571609,1.3823943945567765,-0.1620877644658576,0.0721174161170875,-0.1212889563176731,-0.1212889563176716,4.324387005585697,-1.5096638903677706,0,1,-0.5203710478674556,1,1
0.6717922982094479,1.3823870911122238,8.813208147787376,2.445800248617381,12.499329440512676,12.499329440512676,-1.3406502556020916,5.826481365203648,0,1,-0.7811766229228906,1,1
0.9620263267721364,1.4876605634834097,-0.188148437846384,-1.8018427148041969,-0.1579341897579473,-0.1579341897579459,-0.7407092618672503,3.783805114784371,0,1,-0.5914559463819276,1,1
0.9620263267721364,1.4876605634834097,-0.1933605725224891,-0.177743934672417,-0.165263236446002,-0.1652632364460003,3.7716677322066574,-1.2740298474518352,0,1,-0.5551385541758093,1,1
0.9617415526722828,1.5059881517725149,-0.1725120338180681,-1.5519813640146922,-0.1359470496937828,-0.1359470496937813,-0.0820395241693483,2.290349910716225,0,1,-0.52857751258371,1,1
0.9731536110676337,1.55211751888646,0.8490663626985601,-0.3026746100671693,1.3005461011649562,1.300546101164957,0.7798358112479683,0.978005780033778,0,1,-0.5531342911019497,1,1
1.0107426204157777,1.6312787425986894,-1.053362794079855,-2.926218793356968,-1.3745559399750422,-1.3745559399750409,-3.8496304208732095,-4.758758659047361,0,1,-0.7195935225974527,1,1
1.0107426204157777,1.6312787425986894,-1.05857492875596,-2.926218793356968,-1.381884986663097,-1.3818849866630956,-3.8496304208732095,-4.758758659047361,0,1,-0.7195935225974527,1,1
1.0160173867783426,1.6315270597123277,-1.042938524727644,-2.926218793356968,-1.3598978465989326,-1.359897846598931,-3.8496304208732095,-4.758758659047361,0,1,-0.7157091076106524,1,1
1.0160173867783426,1.6315270597123277,-1.0168778513471182,-2.926218793356968,-1.3232526131586586,-1.3232526131586573,-3.8496304208732095,-4.758758659047361,0,1,-0.7132920034259346,1,1
1.0160173867783426,1.6315270597123277,-0.8865744844444869,-2.926218793356968,-1.1400264459572889,-1.1400264459572875,-3.8496304208732095,-4.758758659047361,0,1,-0.7113641988223398,1,1
1.0160173867783426,1.6315270597123277,-0.8865744844444869,-2.926218793356968,-1.1400264459572889,-1.1400264459572875,-3.8496304208732095,-4.758758659047361,0,1,-0.7113641988223398,1,1
1.103637572652517,1.627702489262846,-1.0012414473188025,-2.926218793356968,-1.3012654730944944,-1.3012654730944928,-3.8496304208732095,-4.758758659047361,0,1,-0.7206690323113184,1,1
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
0.4204340360420482,-0.0458071662064415,-0.1516634951136471,-0.0528132592776647,-0.1066308629415637,-0.1066308629415624,-0.0596351389511092,-0.0396180024588812,0,0,-0.3091878996983966,0,0
