lat,lng,name,source_file,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,MAF,DateTime,Speed,GPH,LPH,Unnamed: 12,KPL,Unnamed: 14,CO2 Emissions,timeStamp (N),DateTime (S),altitude (N),latitude (N),longitude (N),readings (M),vehicleId (S),Time,Speed.1,note, name,rpm, name.1,rpm.1,time,speed,894,RPM,speed.1,time.1,speed.2,Unnamed: 15,Speed (km/h),Engine RPM,Unnamed: 19,name ,Unnamed: 13
34.00154239,71.48587094,7/10/2019 8:26,10_phase_2_uet.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99791618,71.48786212,,ABCEdit.csv,,,,,,,,,,3.56,7/29/2019 17:28,31.0,2.8658,10.74675,,2.884593016,,0.797339516,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.9979063,71.48645438,,ABCEdit.csv,,,,,,,,,,3.43,7/29/2019 17:27,10.0,2.76115,10.3543125,,0.965781166,,2.381491875,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99787886,71.48621666,,ABCEdit.csv,,,,,,,,,,3.5,7/29/2019 17:27,10.0,2.8175,10.565625,,0.946465543,,2.43009375,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99837175,71.47647841,,ABCEdit.csv,,,,,,,,,,12.23,7/29/2019 17:26,56.0,9.84515,36.9193125,,1.516821311,,1.516328906,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99810495,71.47045049,,ABCEdit.csv,,,,,,,,,,3.4,7/29/2019 17:25,16.0,2.737,10.26375,,1.558884423,,1.475414063,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99739335,71.4656321,,ABCEdit.csv,,,,,,,,,,11.5,7/29/2019 17:24,28.0,9.2575,34.715625,,0.806553245,,2.851640625,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99722584,71.46510252,,ABCEdit.csv,,,,,,,,,,3.37,7/29/2019 17:24,10.0,2.71285,10.1731875,,0.982976083,,2.339833125,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99707947,71.46426596,,ABCEdit.csv,,,,,,,,,,3.53,7/29/2019 17:24,6.0,2.84165,10.6561875,,0.563053156,,4.084871875,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99707947,71.46426596,,ABCEdit.csv,,,,,,,,,,6.84,7/29/2019 17:23,16.0,5.5062,20.64825,,0.77488407,,2.968185938,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99702034,71.46407997,,ABCEdit.csv,,,,,,,,,,3.32,7/29/2019 17:23,5.0,2.6726,10.02225,,0.49888997,,4.610235,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99698953,71.46362598,,ABCEdit.csv,,,,,,,,,,3.57,7/29/2019 17:23,4.0,2.87385,10.7769375,,0.371162958,,6.196739063,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99680581,71.46275282,,ABCEdit.csv,,,,,,,,,,3.64,7/29/2019 17:22,44.0,2.9302,10.98825,,4.004277296,,0.574385795,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99642755,71.45919559,,ABCEdit.csv,,,,,,,,,,3.64,7/29/2019 17:22,52.0,2.9302,10.98825,,4.732327714,,0.48601875,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99556217,71.45845735,,ABCEdit.csv,,,,,,,,,,17.81,7/29/2019 17:22,56.0,14.33705,53.7639375,,1.041590378,,2.208161719,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98635761,71.45110692,,ABCEdit.csv,,,,,,,,,,10.01,7/29/2019 17:21,63.0,8.05805,30.2176875,,2.08487165,,1.103185417,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98544219,71.45007321,,ABCEdit.csv,,,,,,,,,,11.89,7/29/2019 17:20,58.0,9.57145,35.8929375,,1.61591678,,1.423340625,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.9848326,71.4490972,,ABCEdit.csv,,,,,,,,,,3.6,7/29/2019 17:20,53.0,2.898,10.8675,,4.876926616,,0.471608491,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98415841,71.44807322,,ABCEdit.csv,,,,,,,,,,5.39,7/29/2019 17:20,52.0,4.33895,16.2710625,,3.195857677,,0.719681611,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98019248,71.44548839,,ABCEdit.csv,,,,,,,,,,6.5,7/29/2019 17:20,42.0,5.2325,19.621875,,2.140468227,,1.07453125,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.97788513,71.4461235,,ABCEdit.csv,,,,,,,,,,3.53,7/29/2019 17:19,17.0,2.84165,10.6561875,,1.595317275,,1.441719485,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.97881026,71.44580588,,ABCEdit.csv,,,,,,,,,,19.03,7/29/2019 17:18,32.0,15.31915,57.4468125,,0.557036998,,4.128989648,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.97985014,71.44534774,,ABCEdit.csv,,,,,,,,,,15.46,7/29/2019 17:18,46.0,12.4453,46.669875,,0.985646523,,2.33349375,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98462066,71.44934879,,ABCEdit.csv,,,,,,,,,,12.06,7/29/2019 17:18,51.0,9.7083,36.406125,,1.400863179,,1.641844853,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98462066,71.44934879,,ABCEdit.csv,,,,,,,,,,14.9,7/29/2019 17:17,50.0,11.9945,44.979375,,1.111620604,,2.06905125,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.98462066,71.44934879,,ABCEdit.csv,,,,,,,,,,3.59,7/29/2019 17:17,48.0,2.88995,10.8373125,,4.429142373,,0.519287891,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99225027,71.45689193,,ABCEdit.csv,,,,,,,,,,3.5,7/29/2019 17:16,21.0,2.8175,10.565625,,1.98757764,,1.1571875,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.992411,71.45722113,,ABCEdit.csv,,,,,,,,,,3.51,7/29/2019 17:16,31.0,2.82555,10.5958125,,2.925684085,,0.786140927,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99646896,71.46008502,,ABCEdit.csv,,,,,,,,,,22.42,7/29/2019 17:15,52.0,18.0481,67.680375,,0.768317256,,2.993555048,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99725648,71.46580511,,ABCEdit.csv,,,,,,,,,,7.54,7/29/2019 17:14,29.0,6.0697,22.761375,,1.274088231,,1.8052125,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.9982339,71.47540926,,ABCEdit.csv,,,,,,,,,,12.15,7/29/2019 17:12,44.0,9.78075,36.6778125,,1.199635338,,1.91724929,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99813198,71.48220211,,ABCEdit.csv,,,,,,,,,,14.65,7/29/2019 17:11,17.0,11.79325,44.2246875,,0.384400681,,5.983340074,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99900177,71.48182587,,ABCEdit.csv,,,,,,,,,,3.56,7/29/2019 17:10,24.0,2.8658,10.74675,,2.233233303,,1.029896875,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.99922433,71.48182578,,ABCEdit.csv,,,,,,,,,,20.78,7/29/2019 17:10,43.0,16.7279,62.729625,,0.685481541,,3.355305523,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00170092,71.48312306,,ABCEdit.csv,,,,,,,,,,3.51,7/29/2019 17:09,9.0,2.82555,10.5958125,,0.849392154,,2.70781875,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00170092,71.48312306,,ABCEdit.csv,,,,,,,,,,3.5,7/29/2019 17:09,22.0,2.8175,10.565625,,2.082224194,,1.104588068,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00169849,71.48334891,,ABCEdit.csv,,,,,,,,,,3.54,7/29/2019 17:09,11.0,2.8497,10.686375,,1.029348119,,2.234423864,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00179587,71.48391736,,ABCEdit.csv,,,,,,,,,,5.5,7/29/2019 17:09,21.0,4.4275,16.603125,,1.264822134,,1.8184375,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00211662,71.48489286,,ABCEdit.csv,,,,,,,,,,1.85,7/29/2019 17:08,0.0,1.48925,5.5846875,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00211662,71.48489286,,ABCEdit.csv,,,,,,,,,,1.84,7/29/2019 17:08,0.0,1.4812,5.5545,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00216163,71.48489592,,ABCEdit.csv,,,,,,,,,,1.87,7/29/2019 17:07,0.0,1.50535,5.6450625,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00216163,71.48489592,,ABCEdit.csv,,,,,,,,,,1.92,7/29/2019 17:06,0.0,1.5456,5.796,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00216163,71.48489592,,ABCEdit.csv,,,,,,,,,,2.17,7/29/2019 17:05,0.0,1.74685,6.5506875,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.00216163,71.48489592,,ABCEdit.csv,,,,,,,,,,2.17,7/29/2019 17:04,0.0,1.74685,6.5506875,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0029093,71.48484879,,ABCEdit.csv,,,,,,,,,,1.95,7/29/2019 17:03,0.0,1.56975,5.8865625,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,cloudobd-mobilehub-1713608645-ObdData.csv,,,,,,,,,,,,,,,,,,,1566280000000.0,8/20/2019 11:35,320.0,34.0018386,71.48559926,"{    ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },    ""AIR_INTAKE_TEMP"" : { ""S"" : ""43C"" },    ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },    ""BAROMETRIC_PRESSURE"" : { ""S"" : ""103kPa"" },    ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },    ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""16km"" },    ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF1 codes"" },    ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""72C"" },    ""ENGINE_LOAD"" : { ""S"" : ""88.6%"" },    ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },    ""ENGINE_RPM"" : { ""S"" : ""1264RPM"" },    ""ENGINE_RUNTIME"" : { ""S"" : ""00:02:29"" },    ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },    ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },    ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },    ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },    ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },    ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },    ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-22.7%"" },    ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""MAF"" : { ""S"" : ""10.71g/s"" },    ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },    ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },    ""SPEED"" : { ""S"" : ""21km/h"" },    ""THROTTLE_POS"" : { ""S"" : ""22.7%"" },    ""TIMING_ADVANCE"" : { ""S"" : ""42.0%"" },    ""TROUBLE_CODES"" : { ""S"" : ""P2122\n"" },    ""VIN"" : { ""S"" : ""NODATA"" },    ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }  }",Sohail,,,,,,,,,,,,,,,,,,,,
